#	type	pilot	freq	spec	semScore	isDico	isDistrib
4	V[s]	wind turbine power	10	2,89			
4	V[s]	Wind Power Plant	74	3,76			
4	V[s]	wind power stations	24	3,27			
4	V[s]	offshore wind power	13	3,01			
4	V[s]	Wind Power Project	19	3,17			
4	V[s]	wind power development	14	3,04			
4	V[s]	wind power generation	11	2,63			
4	V[s]+	wind power capacity	6	2,67			
4	V[s]	wind power penetration	4	2,50			
4	V[s]	Large-scale Wind Power	2	1,90			
4	V[s]	Wind Power Installation	2	2,20			
5	T	airfoil	236	4,26			
6	T	voltage	214	4,22			
7	T	due	185	4,16			
8	T	wind speed	332	4,11			
8	V[h]+	wind velocity	42	3,52	0,50	1	0
8	V[s]+	average wind speed	26	3,01			
8	V[s]	low wind speed	18	3,15			
8	V[s]	cutoff wind speed	4	2,20			
8	V[s]+	relative wind speeds	10	2,89			
8	V[s]+	average annual wind speeds	10	2,89			
8	V[s]	Cut-out wind speed	5	2,29			
8	V[s]	undisturbed wind speed	5	2,59			
8	V[s]	nominal wind speed	3	2,37			
8	V[s]	wind speed cutoff	2	2,20			
8	V[s]	variable wind speed	3	2,37			
8	V[s]	annual average wind speed	3	2,37			
8	V[s]	respective wind speed	2	2,20			
8	V[s]	meter wind speeds	2	2,20			
8	V[s]	wind speed probability	2	2,20			
8	V[s]	maximum wind speed	2	2,20			
8	V[s]	survival wind speed	2	2,20			
9	T	hydrogen	156	4,09			
10	T	Natura	144	4,05			
11	T	vortex	132	4,01			
12	T	WECS	116	3,96			
13	T	hub	114	3,95			
14	T	DEIS	110	3,93			
15	T	wind generator	105	3,91			
15	V[s]+	wind turbine generator	27	3,02			
15	V[h]+	wind source	15	3,07	0,50	1	0
15	V[s]	wind generator systems	41	3,50			
15	V[s]	Axial-flux PM wind generator	2	1,90			
15	V[s]	small wind generator	5	2,59			
16	T	pitch angle	100	3,89			
16	V[s]	pitch angle of 90º	10	2,89			
16	V[s]	Optimal pitch angles	8	2,50			
16	V[s]	blade pitch angle	12	2,97			
16	V[s]	pitch angles of 95º	2	2,20			
17	T	angle of attack	97	3,88			
17	V[s]	modified angle of attack	3	2,37			
17	V[s]	optimal angle of attack	3	2,37			
17	V[s]	low angles of attack	3	2,37			
17	V[s]	ratio versus angle of attacks	2	2,20			
18	T	blade element	96	3,87			
18	V[s]	blade element theory	22	3,23			
18	V[s]	ith blade element	6	2,67			
18	V[s]	annular blade element	2	2,20			
19	T	power coefficient	94	3,87			
19	V[h]+	force coefficient	7	2,74	0,50	1	0
19	V[s]	design power coefficient	16	2,80			
19	V[s]	elemental power coefficient	9	2,85			
19	V[s]	maximum power coefficient	10	2,89			
19	V[s]	power coefficient of the rotor	2	2,20			
19	V[s]	power coefficient Cp	2	2,20			
19	V[s]	optimum elemental power coefficient	2	2,20			
19	V[s]	Theoretical maximum power coefficients	3	2,37			
19	V[s]	maximum achievable power coefficients	3	2,37			
19	V[s]	power coefficient of wind	2	2,20			
19	V[s]	power coefficient variation	2	2,20			
20	T	rotor blade	94	3,87			
20	V[s]	rotor blade position	17	3,12			
20	V[s]	wind turbine rotor blade	4	2,50			
20	V[s]+	rotor blade passage	3	2,37			
21	T	TSR	91	3,85			
22	T	turbine blades	91	3,85			
22	V[s]+	blades of wind turbines	5	2,59			
22	V[s]	wind turbine blades	48	3,57			
22	V[s]	horizontal-axis wind turbine blades	10	2,59			
22	V[s]	Axis Wind Turbine Blade	3	2,37			
22	V[s]	Large Wind Turbine Blades	2	2,20			
23	T	WIND TURBINE APPLICATIONS	86	3,83			
24	T	Annex	83	3,81			
25	T	TURBINE SOUND	80	3,80			
25	V[s]	WIND TURBINE SOUND	71	3,74			
26	T	farm development	79	3,79			
26	V[s]	development of a wind farm	4	2,50			
26	V[s]+	wind farm development	69	3,73			
26	V[s]	future wind farm developments	3	2,37			
26	V[s]	ind farm developments	2	2,20			
27	T	low frequency sound	78	3,78			
28	T	ordinance	77	3,78			
29	T	blade design	77	3,78			
29	V[s]	design of HAWT blades	2	2,20			
29	V[s]	HAWT blade design	24	2,97			
29	V[h]+	blade Figure	5	2,59	0,50	1	0
29	V[s]	sample blade design	9	2,85			
29	V[s]+	blade design program	6	2,67			
29	V[s]	blade design procedure	6	2,67			
29	V[s]	blade design of HAWT	2	2,20			
30	T	project activity	76	3,77			
30	V[s]	CDM project activity	7	2,74			
31	T	Wind Power Plant	74	3,76			
32	T	dynamic stall	74	3,76			
32	V[h]+	active stall	3	2,37	0,50	1	0
33	T	Habitats Directive	73	3,76			
34	T	HAWT	71	3,74			
35	T	WIND TURBINE SOUND	71	3,74			
36	T	Town Board	70	3,74			
36	V[s]	Sheldon Town Board	4	2,50			
37	T	wind farm development	69	3,73			
37	V[s]	offshore wind farm development	5	2,59			
38	T	nacelle	69	3,73			
39	T	wind resource	66	3,71			
39	V[s]	wind energy resources	4	2,50			
39	V[s]	offshore wind resource	17	3,12			
39	V[s]	wind resource maps	3	2,37			
39	V[s]	Sufficient wind resources	2	2,20			
40	T	SMALL-SCALE PROJECTS	60	3,67			
41	T	emission reductions	60	3,67			
41	V[s]	GHG emission reductions	4	2,50			
41	V[s]	estimated emission reductions	5	2,59			
41	V[s]	certified emissions reductions	2	2,20			
41	V[s]	greenhouse gas emission reductions	3	2,37			
41	V[s]	carbon emission reduction	2	2,20			
42	T	solar	60	3,67			
43	T	DOWEC	60	3,67			
44	T	EIA	59	3,66			
45	T	reactive power	58	3,66			
45	V[s]	active and reactive power	13	3,01			
45	V[s]	GSC reactive power	2	2,20			
46	T	DFIG	57	3,65			
47	T	linear	56	3,64			
48	T	VAWT	56	3,64			
49	T	flywheel	54	3,62			
50	T	Vertical Axis Wind Turbines	53	3,62			
51	T	flow field	52	3,61			
51	V[h]+	flow domain	4	2,50	0,50	1	0
51	V[s]	blade flow field	11	2,93			
51	V[s]	Turbine Blade Flow Fields	4	2,50			
51	V[s]	wind turbine flow fields	2	2,20			
51	V[s]	Flow Field Structure	5	2,59			
52	T	Jepirachi	52	3,61			
53	T	turbine noise	52	3,61			
53	V[s]+	wind turbine noise	43	3,53			
54	T	mitigation measures	51	3,60			
54	V[s]	potential mitigation measures	14	3,04			
55	T	inverter	50	3,59			
56	T	project area	49	3,58			
57	T	conservation objectives	49	3,58			
57	V[s]	conservation objectives of the Natura	5	2,59			
57	V[s]	meeting site conservation objectives	2	2,20			
58	T	dBA	48	3,57			
59	T	wind turbine blades	48	3,57			
60	T	vestibular	48	3,57			
61	T	UPME	47	3,56			
62	T	power production	47	3,56			
62	V[s]	Production of electric power	9	2,55			
62	V[h]+	power output	56	2,26	0,50	1	0
62	V[s]	thermal power production	7	2,74			
62	V[s]	Power production of a HAWT	2	2,20			
62	V[s]	Power production of the wind	3	2,07			
62	V[s]	annual power production	2	2,20			
62	V[s]+	maximum power production	2	2,20			
63	T	offshore wind energy	47	3,56			
64	T	rotor diameter	47	3,56			
64	V[s]	82m rotor diameter	2	2,20			
64	V[s]	turbine rotor diameter	2	2,20			
65	T	modified blade	47	3,56			
66	T	stator	47	3,56			
67	T	Low Frequency Noise	46	3,55			
68	T	guy wire	46	3,55			
68	V[s]	upper guy wire	3	2,37			
68	V[s]	lower guy wire	3	2,37			
69	T	rpm	45	3,55			
70	T	TURBINE APPLICATIONS PAGE	45	3,55			
71	T	transformer	45	3,55			
72	T	SOUND AND HEALTH EFFECTS	44	3,54			
73	T	NREL	44	3,54			
74	T	blade length	44	3,54			
75	T	Max	43	3,53			
76	T	wind turbine noise	43	3,53			
76	V[s]	In-home wind turbine noise	2	2,20			
77	T	power systems	43	3,53			
77	V[s]	Power Generator system	3	2,07			
77	V[s]	solar power systems	2	2,20			
77	V[s]	modern power systems	3	2,37			
77	V[s]	Power system frequency	2	2,20			
77	V[s]	wind power systems	2	2,20			
77	V[s]	power system faults	2	2,20			
78	T	synchronous generator	43	3,53			
78	V[s]	PM synchronous generator	2	2,20			
79	T	PMSG	42	3,52			
80	T	MWh	42	3,52			
81	T	Reynolds number	42	3,52			
81	V[s]	low Reynolds numbers	4	2,50			
82	T	JOINT IMPLEMENTATION PROJECT DESIGN DOCUMENT	42	3,52			
83	T	wind velocity	42	3,52			
83	V[h]+	wind speed	332	4,11	0,50	1	0
83	V[s]	design wind velocity	8	2,80			
83	V[s]+	relative wind velocity	6	2,67			
83	V[s]+	average wind velocity	6	2,67			
83	V[s]	axial wind velocity	2	2,20			
83	V[s]	angular wind velocity	2	2,20			
83	V[s]	radial wind velocity	2	2,20			
83	V[s]	free-stream wind velocity	2	2,20			
83	V[s]	uniform wind velocity	2	2,20			
84	T	IMPLEMENTATION PROJECT DESIGN DOCUMENT FORM	42	3,52			
85	T	Joint Implementation Supervisory Committee page	41	3,50			
86	T	Horizontal Axis Wind Turbine	41	3,50			
87	T	wind generator systems	41	3,50			
88	T	sound levels	80	3,49			
88	V[p]	infrasound levels	2	1,90			
88	V[s]	ambient sound level	3	2,07			
88	V[s]	low sound levels	2	2,20			
89	T	NACA	40	3,49			
90	T	blade pitch	40	3,49			
90	V[h]+	blade pitching	3	2,37	0,50	1	0
90	V[s]	blade pitch angle	12	2,97			
91	T	induction factor	40	3,49			
91	V[s]	axial induction factor	25	3,29			
91	V[s]	angular induction factors	9	2,85			
92	T	turbine technology	40	3,49			
92	V[s]+	wind turbine technology	28	3,34			
92	V[s]	GALE Wind Turbine Technology	2	2,20			
92	V[s]	Summary Wind turbine technology	2	2,20			
92	V[s]	art wind turbine technology	2	2,20			
93	T	grid connection	39	3,48			
93	V[s]	grid connection requirements	7	2,74			
93	V[s]	smooth grid connection	4	2,50			
94	T	EXPERT PANEL REVIEW	39	3,48			
95	T	marine mammals	38	3,47			
96	T	deg	38	3,47			
97	T	sound pressure level	38	3,47			
98	T	energy production	37	3,46			
98	V[s]	energy production potential	2	2,20			
98	V[h]+	energy yield	20	3,19	0,50	1	0
98	V[s]+	annual energy production	13	3,01			
98	V[s]	Thermal Energy Production	2	2,20			
98	V[s]	Net Annual Energy Production	2	2,20			
98	V[s]	electrical energy production	3	2,37			
98	V[s]	Calculated annual energy production	2	2,20			
98	V[s]	wind energy production	2	2,20			
99	T	behavior	37	3,46			
99	V[g]	behaviour	25	0,38			
100	T	wind turbine concepts	37	3,46			
100	V[s]	contemporary wind turbine concepts	2	2,20			
101	T	LFA	36	3,45			
102	T	water tower	36	3,45			
103	T	SCIG	36	3,45			
104	T	competent authority	35	3,44			
104	V[s]	competent national authorities	3	2,37			
105	T	Ref	34	3,42			
106	T	power curve	34	3,42			
106	V[s]	standard power curves	2	2,20			
106	V[s]	power curve of a wind	3	2,37			
106	V[s]	Typical power curve	2	2,20			
107	T	electric power	34	3,42			
107	V[h]+	electrical power	11	2,93	0,50	1	0
108	T	project boundary	34	3,42			
109	T	cos	34	3,42			
110	T	net	34	3,42			
111	T	Vol	33	3,41			
112	T	small wind turbines	33	3,41			
112	V[ih]+	small-scale wind turbines	4	2,50	0,50	1	0
113	T	WIND TURBINE APPLICATIONS PAGE	33	3,41			
114	T	substation	33	3,41			
115	T	power converter	33	3,41			
115	V[s]	power electronic converter	14	3,04			
115	V[s]	full-scale power converter	17	3,12			
115	V[s]	partial-scale power converter	6	2,37			
116	T	blade geometry	33	3,41			
116	V[s]	blade geometry parameters	8	2,80			
116	V[s]	Blade geometry output	6	2,67			
117	T	Birds Directive	32	3,40			
118	T	HSWF	32	3,40			
119	T	CDM	32	3,40			
120	T	BEM	32	3,40			
121	T	wind turbine system	32	3,40			
121	V[s]	Domestic Wind Turbines Systems	15	3,07			
122	T	rotational speed	31	3,38			
122	V[h]+	rotational velocity	9	2,85	0,50	1	0
122	V[s]+	rotational speed of the turbine	3	2,37			
123	T	UAB	31	3,38			
124	T	turbine power	31	3,38			
124	V[s]	wind turbine power	10	2,89			
124	V[s]	turbine power output	7	2,74			
125	T	wind turbine rotor	31	3,38			
126	T	earth anchor	31	3,38			
126	V[s]	Arrowhead Earth Anchor	3	2,37			
126	V[s]	fourth earth anchor	3	2,37			
127	T	REpower	31	3,38			
128	T	blade shape	31	3,38			
128	V[h]+	blade Figure	5	2,59	0,50	1	0
128	V[s]	modified blade shape	4	2,50			
128	V[s]	optimum blade shape	3	2,37			
129	T	Castelo Branco	30	3,37			
129	V[s]	Castelo Branco NAA	4	2,50			
130	T	length blade	30	3,37			
131	T	rotor speed	30	3,37			
132	T	receptors	30	3,37			
133	T	HAWTs	30	3,37			
134	T	avian	29	3,35			
135	T	National Renewable Energy Laboratory	29	3,35			
136	T	Domestic Wind Turbines	29	3,35			
137	T	amplitude	29	3,35			
138	T	rotor plane	29	3,35			
139	T	crediting period	29	3,35			
139	V[s]	renewable crediting period	2	2,20			
140	T	infrasound	115	3,35			
141	T	Darrieus	28	3,34			
142	T	Van Oord	28	3,34			
142	V[s]	photo Van Oord	2	1,90			
142	V[s]+	Mammoet Van Oord	12	2,97			
143	T	Vestas	28	3,34			
144	T	topologies	28	3,34			
145	T	3-blade	28	3,34			
146	T	higher frequency	28	3,34			
147	T	wind turbine technology	28	3,34			
147	V[s]	Offshore wind turbine technology	3	2,37			
148	T	tower base	28	3,34			
148	V[h]+	tower foundations	4	2,50	0,50	1	0
149	T	air density	28	3,34			
149	V[s]	sea level air density	7	2,74			
149	V[s]	average air density	6	2,67			
150	T	hub height	28	3,34			
151	T	UAE	27	3,32			
152	T	GHG	27	3,32			
153	T	twist distribution	27	3,32			
153	V[s]	Twist angle distributions	2	2,20			
153	V[s]	Modified twist distribution	2	2,20			
154	T	slipstream	27	3,32			
155	T	drive train	27	3,32			
155	V[s]	Drive Train Concepts	3	2,37			
156	T	wind park	26	3,31			
156	V[s]	Wind Power Park	5	2,59			
157	T	compensatory	26	3,31			
158	T	decibels	26	3,31			
159	T	ECN	26	3,31			
160	T	blade tip	26	3,31			
160	V[s]	blade tip speed	6	2,67			
161	T	transmission lines	26	3,31			
161	V[s]	kV transmission line	3	2,37			
161	V[s]	related transmission lines	2	2,20			
162	T	chord length	26	3,31			
163	T	renewable energy sources	25	3,29			
164	T	kWh	25	3,29			
165	T	angular velocity	25	3,29			
166	T	axial induction factor	25	3,29			
167	T	wind energy development	25	3,29			
167	V[s]	offshore wind energy development	2	2,20			
168	T	wind tunnel	50	3,29			
168	V[s]	ft wind tunnel	5	2,59			
168	V[s]	Dalhousie wind tunnel	2	2,20			
168	V[s]	wind tunnel experiments	2	2,20			
168	V[s]	wind tunnel testing	2	2,20			
169	T	INTERNAL File	25	3,29			
170	T	top	25	3,29			
171	T	radial locations	25	3,29			
171	V[s]	adjacent radial location	2	2,20			
172	T	pages Status	25	3,29			
173	T	impacts of wind farms	25	3,29			
174	T	dynamic stall vortex	24	3,27			
175	T	VAD	24	3,27			
176	T	lift coefficient	24	3,27			
177	T	relative wind angle	24	3,27			
178	T	wind power stations	24	3,27			
179	T	hydrogen system	24	3,27			
179	V[s]	hydrogen storage system	4	2,50			
180	T	HYPERLINK	48	3,27			
181	T	human impact	24	3,27			
182	T	installed capacity	24	3,27			
182	V[s]	installed wind power capacity	3	2,37			
182	V[s]	net installed capacity	4	2,50			
182	V[s]	potential and installed capacities	3	2,37			
183	T	speed ratio	24	3,27			
183	V[s]	rotor tip speed ratio	2	2,20			
184	T	adverse health effects	24	3,27			
184	V[ih]+	adverse health consequences	4	2,50	0,50	1	0
185	T	sound pressure	47	3,26			
185	V[s]	lower sound pressure	2	2,20			
186	T	offshore wind turbine	47	3,26			
187	T	thrust coefficient	23	3,25			
187	V[s]	Radial thrust coefficient	5	2,29			
187	V[s]	thrust coefficient CT	3	2,07			
187	V[s]	local thrust coefficient	6	2,67			
188	T	DFIG wind turbine	23	3,25			
189	T	integrity of the site	23	3,25			
189	V[s]	site integrity	2	2,20			
190	T	EEPPM	23	3,25			
191	T	wind projects	23	3,25			
191	V[s]	Wind Power Project	19	3,17			
191	V[s]	wind farm projects	16	3,10			
191	V[s]	wind energy projects	12	2,97			
191	V[s]	wind turbine project	12	2,67			
191	V[s]	Jepirachi wind project	4	2,50			
191	V[s]	Offshore wind projects	2	2,20			
191	V[s]	Dutch wind project	2	2,20			
192	T	FAA	23	3,25			
193	T	CO2	23	3,25			
194	T	centrifugal forces	23	3,25			
195	T	support structures	23	3,25			
195	V[s]	Floating Support Structures	2	2,20			
196	T	upwind	45	3,24			
197	T	aerodynamic	244	3,24			
198	T	Town of Sheldon	22	3,23			
199	T	excitation	22	3,23			
200	T	SIMULATE	44	3,23			
201	T	compensatory measures	22	3,23			
202	T	Unit Specification	22	3,23			
202	V[s]	National Unit Specification	10	2,89			
203	T	farmer Bob	22	3,23			
204	T	blade element theory	22	3,23			
205	T	wind industry	22	3,23			
205	V[s]	offshore wind industry	3	2,37			
206	T	impact of wind turbines	22	3,23			
207	T	XFOIL	21	3,21			
208	T	Pedersen	21	3,21			
209	T	Enercon	21	3,21			
210	T	ice accretions	21	3,21			
210	V[s]	rime ice accretions	6	2,67			
210	V[s]	initial ice accretions	2	2,20			
211	T	water depth	21	3,21			
212	T	kilowatt	21	3,21			
213	T	Energy Policy	21	3,21			
214	T	wind turbine syndrome	21	3,21			
215	T	operation control system	21	3,21			
215	V[ih]+	performance control system	3	2,37	0,50	1	0
216	T	wind farm	488	3,20			
216	V[s]	offshore wind farms	66	3,11			
216	V[s]+	wind farm development	69	3,73			
216	V[s]	SIMULATE Wind farm	16	3,10			
216	V[s]	onshore wind farms	8	2,80			
216	V[s]	wind farm projects	16	3,10			
216	V[s]	Nysted offshore wind farm	5	2,29			
216	V[s]	large wind farms	12	2,97			
216	V[s]	High Sheldon Wind Farm	4	2,50			
216	V[s]	wind farm construction	6	2,67			
216	V[s]	UK wind farms	2	2,20			
216	V[s]	large-scale wind farms	3	2,07			
216	V[s]	Wind farm developers	4	2,50			
216	V[s]	wind farm locations	4	2,50			
216	V[s]	wind farm installations	3	2,37			
216	V[s]	wind farm noise	3	2,37			
216	V[s]	modern wind farms	3	2,37			
216	V[s]	wind farm impacts	3	2,37			
216	V[s]	entire wind farm	2	2,20			
216	V[s]	commercial wind farm	2	2,20			
216	V[s]	wind farm concept	2	1,90			
217	T	1st	20	3,19			
218	T	III	20	3,19			
219	T	hearing loss	20	3,19			
219	V[s]	noise-induced hearing loss	6	2,37			
219	V[s]	conductive hearing loss	2	2,20			
220	T	Pierpont	20	3,19			
221	T	induction generator	20	3,19			
221	V[s]	wound rotor induction generator	2	2,20			
221	V[s]	squirrel-cage induction generator	2	1,90			
221	V[s]	doubly-fed induction generators	2	2,20			
221	V[s]	cage induction generator	2	2,20			
222	T	property line	20	3,19			
222	V[s]	Non-Participating Property Line	2	2,20			
223	T	PM machines	20	3,19			
223	V[s]	machines with surface-mounted PM	2	2,20			
223	V[s]	surface-mounted PM machine	3	2,07			
223	V[s]	single-sided surface-mounted PM machine	2	2,20			
223	V[s]	Axial-flux PM machines	2	1,90			
224	T	shadow flicker	20	3,19			
224	V[s]	wind turbine shadow flicker	2	2,20			
224	V[s]	Shadow Flicker Shadow flicker	2	2,20			
225	T	energy yield	20	3,19			
225	V[h]+	energy production	37	3,46	0,50	1	0
225	V[s]+	annual energy yield	6	2,67			
225	V[s]	energy yield estimate	2	2,20			
226	T	wind technology	20	3,19			
226	V[s]+	wind turbine technology	28	3,34			
226	V[s]+	wind energy technology	6	2,67			
226	V[s]	wind power technology	3	2,37			
226	V[s]+	Offshore Wind Technology	7	2,74			
226	V[h]+	Wind Engineering	17	3,12	0,50	1	0
227	T	Bay Area	20	3,19			
228	T	hydrogen storage	20	3,19			
228	V[s]	hydrogen storage tank	2	2,20			
228	V[s]	hydrogen storage device	2	2,20			
229	T	Sudenai	20	3,19			
230	T	habitat loss	20	3,19			
230	V[s]	loss of hunting habitat	3	2,37			
230	V[s]	direct habitat loss	3	2,37			
231	T	BEM theory	20	3,19			
232	T	tip-speed ratio	99	3,19			
232	V[s]	local tip-speed ratio	22	2,93			
232	V[s]+	design tip-speed ratio	20	2,89			
233	T	TIO	19	3,17			
234	T	Guidance document	19	3,17			
235	T	Wind Power Project	19	3,17			
236	T	power control	19	3,17			
236	V[h]+	Power controller	4	2,50	0,50	1	0
236	V[s]	Frequency-active power control	3	2,37			
236	V[s]	reactive power control	3	2,37			
236	V[s]	power control capability-A	2	1,90			
237	T	windings	19	3,17			
238	T	mechanical power	19	3,17			
239	T	oscillations	19	3,17			
240	T	amount of energy	19	3,17			
240	V[s]	energy amount	2	2,20			
241	T	battery bank	19	3,17			
242	T	ERs	19	3,17			
243	T	EEA	19	3,17			
244	T	ARI	19	3,17			
245	T	blade profile	19	3,17			
246	T	EESG	19	3,17			
247	T	rotational augmentation	19	3,17			
247	V[s]	Rotational Augmentation of Blade	2	2,20			
248	T	Waye	19	3,17			
249	T	2-blade	19	3,17			
250	T	JI Project	19	3,17			
251	T	cut-in	19	3,17			
252	T	glide ratio	19	3,17			
252	V[s]	low glide ratio	2	2,20			
253	T	Environmental Noise	19	3,17			
254	T	NYSDEC	19	3,17			
255	T	Proc	18	3,15			
256	T	power electronics	18	3,15			
256	V[s]	advanced power electronics	2	2,20			
257	T	Schreck	18	3,15			
258	T	meteorological	18	3,15			
259	T	variable speed wind turbine	18	3,15			
260	T	vestibular system	18	3,15			
260	V[s]	human vestibular system	4	2,50			
261	T	ice profile	18	3,15			
261	V[s]	rime ice profile	11	2,93			
261	V[s]	ice profile R4	3	2,37			
261	V[s]	ice profile R2	3	2,37			
261	V[s]	small rime ice profile	2	2,20			
262	T	axial velocity	18	3,15			
262	V[s]	axial and rotational velocities	3	2,37			
263	T	Power and Frequency conversion	18	3,15			
264	T	solidity	18	3,15			
265	T	validation	18	3,15			
266	T	AIAA	18	3,15			
267	T	licensed	18	3,15			
268	T	electrolyzer	36	3,15			
269	T	rotor hub	18	3,15			
270	T	collision risk	18	3,15			
271	T	vector	18	3,15			
272	T	turbine operation	18	3,15			
272	V[s]+	operation of wind turbines	9	2,85			
272	V[s]+	wind turbine operations	14	3,04			
273	T	low wind speed	18	3,15			
274	T	full-scale power converter	17	3,12			
275	T	rotor blade position	17	3,12			
276	T	IET	17	3,12			
277	T	IEC	17	3,12			
278	T	nest sites	17	3,12			
279	T	periodic	17	3,12			
280	T	surface area	17	3,12			
280	V[s]	usable surface area	5	2,59			
280	V[s]	rotor surface area	2	2,20			
281	T	Delft	17	3,12			
282	T	Authorized	17	3,12			
283	T	active power	17	3,12			
283	V[p]+	reactive power	58	3,66			
283	V[s]	active and reactive power	13	3,01			
284	T	energy potential	17	3,12			
284	V[s]	energy production potential	2	2,20			
284	V[s]+	wind energy potential	15	3,07			
285	T	Wind Engineering	17	3,12			
285	V[h]+	wind technology	20	3,19	0,50	1	0
286	T	airborne sound	17	3,12			
287	T	doi	17	3,12			
288	T	offshore wind resource	17	3,12			
289	T	machine pod	17	3,12			
290	T	HAWT blade	34	3,12			
291	T	Power Gener	17	3,12			
292	T	due	17	3,12			
293	T	renewable sources	17	3,12			
293	V[s]	renewable source of electricity	4	2,50			
294	T	turbine generator	34	3,12			
294	V[s]+	wind turbine generator	27	3,02			
294	V[s]	Turbine generator connection	2	2,20			
295	T	aerodynamic forces	17	3,12			
295	V[s]	aerodynamic and gravitational forces	2	2,20			
295	V[s]+	blade aerodynamic force	2	2,20			
296	T	kinetic energy	17	3,12			
296	V[s]	kinetic and potential energies	2	2,20			
297	T	numerical	17	3,12			
298	T	offshore turbines	17	3,12			
299	T	distribution grid	17	3,12			
300	T	large wind turbines	17	3,12			
301	T	offshore wind farms	66	3,11			
302	T	wind farm projects	16	3,10			
303	T	GSC	16	3,10			
304	T	online	16	3,10			
305	T	land plots	16	3,10			
305	V[s]	adjacent land plots	2	2,20			
306	T	World Health Organization	16	3,10			
307	T	steady state	16	3,10			
308	T	side converter	16	3,10			
308	V[s]	rotor side converter	9	2,85			
308	V[s]	grid side converter	7	2,74			
309	T	control volume	16	3,10			
309	V[s]	control volume boundaries	2	2,20			
310	T	potential mitigation	16	3,10			
311	T	Mammoet	16	3,10			
312	T	Persson Waye	16	3,10			
313	T	normal operation	16	3,10			
314	T	imperative reasons	16	3,10			
315	T	SIMULATE Wind farm	16	3,10			
316	T	bird species	16	3,10			
316	V[s]	migratory bird species	2	2,20			
316	V[s]	wild bird species	2	2,20			
316	V[s]	single bird species	2	2,20			
317	T	nature conservation	16	3,10			
317	V[s]	Nature conservation guidance	2	2,20			
318	T	hydraulic pump	16	3,10			
319	T	Institution of Engineering and Technology	16	3,10			
320	T	Margin emission factor	32	3,10			
321	T	IEEE Xplore	16	3,10			
322	T	raptors	16	3,10			
323	T	approximate	16	3,10			
324	T	fuel cell	31	3,08			
324	V[s]	PEM fuel cell	2	2,20			
325	T	lateral angle	31	3,08			
326	T	chord length blade length Blade	15	3,07			
327	T	vortex theory	15	3,07			
328	T	project participants	15	3,07			
329	T	solar panel	15	3,07			
330	T	dynamic pitch control	15	3,07			
331	T	energy consumption	15	3,07			
331	V[h]+	energy expenditure	5	2,59	0,50	1	0
332	T	Min Torque	15	3,07			
333	T	turbine components	15	3,07			
333	V[s]	wind turbine component	9	2,85			
334	T	Domestic Wind Turbines Systems	15	3,07			
335	T	physical model	15	3,07			
