#	type	pattern	pilot	spec	freq	dFreq
2	T	N	rotor	4,82	848	30
3	T	N N	wind energy	4,51	414	32
3	V[s]+	N N N	wind energy potential	3,07	15	5
3	V[s]	A N N	offshore wind energy	3,56	47	7
3	V[s]	N N N	wind energy conversion	3,32	27	5
3	V[s]+	N N N	wind energy development	3,29	25	5
3	V[s]	A N N	GE Wind Energy	2,44	7	2
3	V[s]+	N N N	wind energy converters	2,59	5	3
3	V[s]	N N N	Wind Energy Conf	2,59	5	2
3	V[s]+	N N N	Wind Energy Facility	3,04	14	5
3	V[s]	A N N	onshore wind energy	2,67	6	1
3	V[s]	A N N	Global Wind Energy	2,59	5	3
3	V[s]+	N N N	wind energy capacity	2,59	5	3
3	V[s]	A N N	large-scale wind energy	2,37	3	1
3	V[s]	A N N	Technical wind energy	2,37	3	1
3	V[s]	N N N	wind energy calculations	2,20	2	2
4	T	N N	wind speed	4,41	331	32
4	V[s]	A N N	average wind speed	3,29	25	13
4	V[s]	A N N	low wind speed	3,15	18	7
4	V[s]	A N N	relative wind speeds	2,89	10	1
4	V[s]	A A N N	average annual wind speeds	2,89	10	1
4	V[s]	N N N	cutoff wind speed	2,37	3	1
4	V[s]	A N N	undisturbed wind speed	2,59	5	1
4	V[s]	N N N	Cut-out wind speed	2,50	4	3
4	V[s]	A N N	nominal wind speed	2,37	3	1
4	V[s]	N N N	wind speed cutoff	2,20	2	1
4	V[s]	N N N	Wind Speed Calif	2,20	2	1
4	V[s]	N N N N	speed Cut-out wind speed	2,20	2	1
4	V[s]	A N N	variable wind speed	2,37	3	2
4	V[s]	A A N N	annual average wind speed	2,37	3	2
4	V[s]	A N N	respective wind speed	2,20	2	1
4	V[s]	N N N	meter wind speeds	2,20	2	1
4	V[s]	N N N	wind speed probability	2,20	2	1
4	V[s]	A N N	maximum wind speed	2,20	2	1
5	T	N N	wind power	4,34	278	26
5	V[s]	N N N	wind turbine power	2,89	10	6
5	V[s]	N N N	Wind Power Plant	3,76	74	9
5	V[s]	N N N	wind power stations	3,27	24	2
5	V[s]	A N N	offshore wind power	3,01	13	4
5	V[s]	N N N	Wind Power Project	3,17	19	5
5	V[s]	N N N	wind power generation	2,63	11	7
5	V[s]	A N N	installed wind power	2,50	4	3
5	V[s]+	N N N	wind power capacity	2,67	6	3
5	V[s]	N N N	wind power penetration	2,50	4	1
5	V[s]	N N N	INNOVA WIND POWER	2,20	2	1
5	V[s]	A N N	Nordic Wind Power	2,20	2	2
5	V[s]	A N N	cumulative wind power	2,20	2	1
5	V[s]	A N N	onshore wind power	2,20	2	2
5	V[s]	N N N	Siemens wind power	2,20	2	1
5	V[s]	N N N	Wind Power Installation	2,20	2	2
6	T	N	airfoil	4,26	236	8
7	T	N	voltage	4,22	214	19
8	T	A	due	4,16	185	32
9	T	N	hydrogen	4,09	156	3
10	T	N	Natura	4,05	144	2
11	T	N	vortex	4,01	132	7
12	T	N	WECS	3,96	116	1
13	T	N	hub	3,95	114	23
14	T	N	DEIS	3,93	110	1
15	T	N N	wind generator	3,91	105	11
15	V[s]+	N N N	wind turbine generator	3,02	27	8
15	V[s]	N N N	wind generator systems	3,50	41	2
15	V[s]	N N N	PM wind generator	2,50	4	1
15	V[s]	N N N	direct-drive wind generator	2,37	3	1
15	V[s]	N N N	speed wind generator	2,20	2	2
16	T	N	converter	3,90	102	11
17	T	N N	pitch angle	3,89	100	6
17	V[s]	N N P N	pitch angle of 90º	2,89	10	1
17	V[s]	A N N	Optimal pitch angles	2,74	7	1
17	V[s]	N N N	blade pitch angle	2,97	12	5
17	V[s]	N N P N	pitch angles of 95º	2,20	2	1
18	T	N P N	angle of attack	3,88	97	8
18	V[s]+	N N	attack angle	2,20	2	2
18	V[s]	A N P N	modified angle of attack	2,37	3	1
18	V[s]	A N P N	optimal angle of attack	2,37	3	1
18	V[s]	A N P N	low angles of attack	2,37	3	1
18	V[s]	N C N P N	ratio versus angle of attacks	2,20	2	1
19	T	N N	blade element	3,87	96	4
19	V[s]	N N N	blade element theory	3,23	22	2
19	V[s]	A N N	ith blade element	2,67	6	1
19	V[s]	A N N	annular blade element	2,20	2	1
20	T	N N	power coefficient	3,87	94	5
20	V[s]	N N N	design power coefficient	2,80	16	1
20	V[s]	A N N	elemental power coefficient	2,85	9	1
20	V[s]	N N N	rotor power coefficient	2,50	4	1
20	V[s]	A N N	maximum power coefficient	2,89	10	3
20	V[s]	N N P N	power coefficient of the rotor	2,20	2	1
20	V[s]	N N N	power coefficient Cp	2,20	2	1
20	V[s]	A A N N	optimum elemental power coefficient	2,20	2	1
20	V[s]	A A N N	Theoretical maximum power coefficients	2,37	3	1
20	V[s]	A A N N	maximum achievable power coefficients	2,37	3	1
20	V[s]	N N P N	power coefficient of wind	2,20	2	1
20	V[s]	N N N	power coefficient variation	2,20	2	1
21	T	N N	rotor blade	3,87	94	13
21	V[s]	N N N N	wind turbine rotor blade	2,50	4	3
21	V[s]	N N N	rotor blade tip	2,50	4	2
21	V[s]+	N N N	rotor blade passage	2,37	3	1
22	T	N	TSR	3,85	91	4
23	T	A	rotational	3,85	91	12
24	T	N N	turbine blades	3,85	91	16
24	V[s]	N P N N	blades of wind turbines	2,59	5	4
24	V[s]	N N N	wind turbine blades	3,57	48	12
24	V[s]	N N N N	horizontal-axis wind turbine blades	2,59	10	1
24	V[s]	N N N N	Axis Wind Turbine Blade	2,37	3	1
24	V[s]	A N N N	Large Wind Turbine Blades	2,20	2	1
25	T	N	ice	3,85	90	6
26	T	A	axial	3,84	88	8
27	T	N N N	WIND TURBINE APPLICATIONS	3,83	86	3
28	T	N	Annex	3,81	83	7
29	T	N N	TURBINE SOUND	3,80	80	2
29	V[s]	N N N	WIND TURBINE SOUND	3,74	71	2
30	T	N N	farm development	3,79	79	5
30	V[s]	N P N N	development of a wind farm	2,50	4	3
30	V[s]+	N N N	wind farm development	3,73	69	5
30	V[s]	A N N N	future wind farm developments	2,37	3	2
30	V[s]	N N N	ind farm developments	2,20	2	1
31	T	A N N	low frequency sound	3,78	78	3
32	T	N N	emission factor	3,78	77	2
32	V[s]	N N N	Margin emission factor	3,38	31	2
32	V[s]	A N N	CO2 emission factor	2,37	6	1
32	V[s]	A N N	Baseline emission factor	2,67	6	2
32	V[s]	N N N	BM emission factors	2,20	2	1
32	V[s]	A N N N	individual plants emission factors	2,20	2	1
32	V[s]	A N N	hourly emission factor	2,20	2	1
33	T	N	ordinance	3,78	77	3
34	T	N N	blade design	3,78	77	4
34	V[s]	N P N N	design of HAWT blades	2,20	2	1
34	V[s]	A N N	HAWT blade design	3,25	23	1
34	V[s]	N N N N	wind turbine blade design	2,50	4	2
34	V[s]	N N N	sample blade design	2,85	9	1
34	V[s]+	N N N	blade design program	2,67	6	1
34	V[s]	N N P N	blade design of HAWT	2,20	2	1
35	T	N N	project activity	3,77	76	4
35	V[s]	N N N	CDM project activity	2,74	7	1
36	T	N N N	Wind Power Plant	3,76	74	9
37	T	A	key	3,76	74	12
38	T	A N	dynamic stall	3,76	74	2
38	V[s]	A A N	Three-Dimensional Dynamic Stall	2,20	2	1
39	T	N N	Habitats Directive	3,76	73	1
39	V[s]	N N N	EU Habitats Directive	2,20	2	1
40	T	N	HAWT	3,74	71	5
41	T	N N N	WIND TURBINE SOUND	3,74	71	2
42	T	N N	Town Board	3,74	70	2
42	V[s]	N N N	Sheldon Town Board	2,50	4	1
43	T	N N N	wind farm development	3,73	69	5
43	V[s]	A N N N	offshore wind farm development	2,59	5	2
44	T	N	nacelle	3,73	69	14
45	T	N N	wind resource	3,71	66	10
45	V[s]	N N N	wind energy resources	2,50	4	3
45	V[s]	A N N	offshore wind resource	3,12	17	2
45	V[s]	N N N	wind resource maps	2,37	3	1
45	V[s]	A N N	Sufficient wind resources	2,20	2	2
46	T	A	synchronous	3,70	64	9
47	T	A N N	offshore wind farms	3,69	63	7
48	T	N	Lietuvos	3,68	62	1
49	T	A N	SMALL-SCALE PROJECTS	3,67	60	1
50	T	N N	emission reductions	3,67	60	3
50	V[s]	N N N	GHG emission reductions	2,50	4	2
50	V[s]	A N N	estimated emission reductions	2,59	5	2
50	V[s]	A N N	certified emissions reductions	2,20	2	1
50	V[s]	N N N N	greenhouse gas emission reductions	2,37	3	2
50	V[s]	N N N	carbon emission reduction	2,20	2	1
51	T	A	solar	3,67	60	11
52	T	N	DOWEC	3,67	60	1
53	T	N	EIA	3,66	59	5
54	T	A N	reactive power	3,66	58	3
54	V[s]	A C A N	active and reactive power	3,01	13	2
54	V[s]	N A N	GSC reactive power	2,20	2	1
55	T	N	DFIG	3,65	57	2
56	T	A	linear	3,64	56	11
57	T	N	VAWT	3,64	56	6
58	T	N	flywheel	3,62	54	2
59	T	N	turbine	3,62	2808	37
60	T	A N N N	Vertical Axis Wind Turbines	3,62	53	7
61	T	N N	flow field	3,61	52	4
61	V[s]	N N N	blade flow field	2,93	11	1
61	V[s]	N N N N	Turbine Blade Flow Fields	2,50	4	1
61	V[s]	N N N N	wind turbine flow fields	2,20	2	1
61	V[s]	A N N	three-dimensional flow field	2,20	2	1
62	T	N	Jepirachi	3,61	52	1
63	T	N N	turbine noise	3,61	52	4
63	V[s]+	N N N	wind turbine noise	3,53	43	3
64	T	N N	mitigation measures	3,60	51	2
64	V[s]	A N N	potential mitigation measures	3,04	14	1
65	T	N	inverter	3,59	50	5
66	T	N N	wind tunnel	3,58	49	12
66	V[s]	N N N	ft wind tunnel	2,59	5	1
66	V[s]	N N N	Dalhousie wind tunnel	2,20	2	1
66	V[s]	N N N	wind tunnel experiments	2,20	2	1
66	V[s]	N N N	wind tunnel testing	2,20	2	1
67	T	A	thermal	3,58	49	8
68	T	N N	project area	3,58	49	5
69	T	N N	conservation objectives	3,58	49	1
69	V[s]	N N P N	conservation objectives of the Natura	2,59	5	1
69	V[s]	N N N N	meeting site conservation objectives	2,20	2	1
70	T	N	dBA	3,57	48	4
71	T	N N N	wind turbine blades	3,57	48	12
72	T	A N	horizontal axis	3,57	48	10
72	V[s]	A A N	conventional horizontal axis	2,20	2	1
73	T	N N	pitch control	3,57	48	9
73	V[s]	A N N	dynamic pitch control	3,07	15	1
73	V[s]	A N N	passive pitch control	2,89	10	1
73	V[s]+	N N N	pitch control mode	2,67	6	1
73	V[s]	N N N	blade pitch control	2,37	3	3
73	V[s]	N N N	Pitch Control Bracket	2,20	2	1
74	T	A	vestibular	3,57	48	1
75	T	N	UPME	3,56	47	1
76	T	N N	power production	3,56	47	8
76	V[s]	N P A N	Production of electric power	2,80	8	1
76	V[s]	A N N	thermal power production	2,74	7	1
76	V[s]	N N P N	Power production of a HAWT	2,20	2	1
76	V[s]	A N N	annual power production	2,20	2	1
76	V[s]	N N N	wind power production	2,20	2	2
76	V[s]	N N P N	Power production of the wind	2,20	2	2
76	V[s]	A N N	maximum power production	2,20	2	2
77	T	A N N	offshore wind energy	3,56	47	7
78	T	N N	rotor diameter	3,56	47	14
78	V[s]	A N N	82m rotor diameter	2,20	2	1
78	V[s]	N N N	turbine rotor diameter	2,20	2	1
79	T	A N	modified blade	3,56	47	1
80	T	N	stator	3,56	47	6
81	T	A N N	Low Frequency Noise	3,55	46	4
82	T	A N	sound pressure	3,55	46	2
83	T	N N	guy wire	3,55	46	2
83	V[s]	N N N	Guy Cable Wire	2,20	2	1
83	V[s]	A N N	upper guy wire	2,37	3	1
83	V[s]	A N N	lower guy wire	2,37	3	1
84	T	A N N	offshore wind turbine	3,55	46	7
85	T	N	rpm	3,55	45	13
86	T	N N N	TURBINE APPLICATIONS PAGE	3,55	45	1
87	T	N	transformer	3,55	45	14
88	T	A	Colombian	3,54	44	1
88	V[g]	N	Colombia	1,38	42	1
89	T	N C N N	SOUND AND HEALTH EFFECTS	3,54	44	2
90	T	N	NREL	3,54	44	8
91	T	A	optimal	3,54	44	10
92	T	N N	blade length	3,54	44	9
93	T	A	radial	3,53	87	6
94	T	N	Max	3,53	43	8
95	T	N N N	wind turbine noise	3,53	43	3
95	V[s]	A N N N	In-home wind turbine noise	2,20	2	2
96	T	N N	power systems	3,53	43	8
96	V[s]	A N N	solar power systems	2,20	2	1
96	V[s]	A N N	modern power systems	2,37	3	2
96	V[s]	N N N	Power system frequency	2,20	2	1
96	V[s]	N N N	wind power systems	2,20	2	2
97	T	A N	synchronous generator	3,53	43	7
97	V[s]	N A N	PM synchronous generator	2,20	2	2
98	T	N	PMSG	3,52	42	2
99	T	N	MWh	3,52	42	3
100	T	N N N	horizontal-axis wind turbines	3,52	42	2
100	V[img]	A N N N	Horizontal Axis Wind Turbine	3,50	41	9
100	V[s]	A N N N	modern horizontal-axis wind turbines	2,59	5	1
101	T	N N	Reynolds number	3,52	42	5
101	V[s]	A N N	low Reynolds numbers	2,50	4	1
102	T	A N N N N	JOINT IMPLEMENTATION PROJECT DESIGN DOCUMENT	3,52	42	1
103	T	A N	variable speed	3,52	84	13
103	V[s]	A A N	limited variable speed	2,67	6	1
104	T	N N	wind velocity	3,52	42	7
104	V[s]	N N N	design wind velocity	2,80	8	1
104	V[s]	A N N	relative wind velocity	2,67	6	2
104	V[s]	A N N	average wind velocity	2,67	6	1
104	V[s]	A N N	axial wind velocity	2,20	2	1
104	V[s]	A N N	angular wind velocity	2,20	2	1
104	V[s]	A N N	radial wind velocity	2,20	2	1
104	V[s]	N N N	free-stream wind velocity	2,20	2	1
104	V[s]	A N N	uniform wind velocity	2,20	2	1
105	T	N N N N N	IMPLEMENTATION PROJECT DESIGN DOCUMENT FORM	3,52	42	1
106	T	A N A N N	Joint Implementation Supervisory Committee page	3,50	41	1
107	T	A N N N	Horizontal Axis Wind Turbine	3,50	41	9
108	T	N N N	wind generator systems	3,50	41	2
109	T	A N	sound levels	3,49	80	5
109	V[s]	A A N	ambient sound level	2,20	2	2
110	T	N N	Lietuvos elektrine	3,49	40	1
111	T	N	NACA	3,49	40	3
112	T	N N	blade pitch	3,49	40	9
112	V[s]	N N N	blade pitch angle	2,97	12	5
113	T	N N	induction factor	3,49	40	1
113	V[s]	A N N	axial induction factor	3,29	25	1
113	V[s]	A N N	angular induction factors	2,85	9	1
114	T	N N	habitat types	3,49	40	2
114	V[s]	N N P N	habitat types of EU	2,20	2	1
114	V[s]	A N N	natural habitat types	2,50	4	1
115	T	N N	turbine technology	3,49	40	14
115	V[s]	N N N	turbine support technology	2,59	5	1
115	V[s]+	N N N	wind turbine technology	3,34	28	10
115	V[s]	N N N N	art wind turbine technology	2,20	2	1
115	V[s]	N N N N	Summary Wind turbine technology	2,20	2	2
115	V[s]	N N N N	GALE Wind Turbine Technology	2,20	2	2
116	T	A	horizontal	3,48	78	17
117	T	N N	grid connection	3,48	39	10
117	V[s]	N N N	grid connection requirements	2,74	7	3
117	V[s]	A N N	smooth grid connection	2,50	4	1
118	T	N N N	EXPERT PANEL REVIEW	3,48	39	2
119	T	A N	marine mammals	3,47	38	2
120	T	N	deg	3,47	38	5
121	T	A N N	sound pressure level	3,47	38	2
122	T	N N	energy production	3,46	37	12
122	V[s]	N N N	energy production potential	2,20	2	1
122	V[s]	A N N	annual energy production	3,01	13	5
122	V[s]	A N N	Thermal Energy Production	2,20	2	1
122	V[s]	A A N N	Net Annual Energy Production	2,20	2	1
122	V[s]	A N N	electrical energy production	2,37	3	1
122	V[s]	A A N N	Calculated annual energy production	2,20	2	1
122	V[s]	N N N	wind energy production	2,20	2	2
123	T	N	behavior	3,46	37	12
123	V[g]	N	behaviour	0,37	24	5
124	T	N N	rime ice	3,46	37	1
124	V[s]	N N N	rime ice accretions	2,67	6	1
124	V[s]	N N N	rime ice profile	2,93	11	1
125	T	N N N	wind turbine concepts	3,46	37	4
125	V[s]	A N N N	contemporary wind turbine concepts	2,20	2	1
126	T	N	LFA	3,45	36	1
127	T	N N	water tower	3,45	36	2
128	T	N	SCIG	3,45	36	1
129	T	A N	competent authority	3,44	35	1
129	V[s]	A A N	competent national authorities	2,37	3	1
130	T	N	Ref	3,42	34	6
131	T	N N	power curve	3,42	34	10
131	V[s]	A N N	standard power curves	2,20	2	1
131	V[s]	N N P N	power curve of a wind	2,37	3	3
131	V[s]	A N N	Typical power curve	2,20	2	2
132	T	N	Municipality	3,42	34	7
133	T	A N	electric power	3,42	34	7
134	T	N N	project boundary	3,42	34	3
135	T	N	cos	3,42	34	3
136	T	A	net	3,42	34	10
137	T	A N	large wind	3,42	34	12
138	T	N N	momentum theory	3,42	34	2
138	V[s]	A N N	general momentum theory	3,23	22	1
138	V[s]	N N N	blade-element momentum theory	2,37	3	1
139	T	A	optimum	3,42	68	12
140	T	N	Vol	3,41	33	9
141	T	A N N	small wind turbines	3,41	33	8
142	T	N N N N	WIND TURBINE APPLICATIONS PAGE	3,41	33	1
143	T	N	substation	3,41	33	8
144	T	N N	power converter	3,41	33	4
144	V[s]	N A N	power electronic converter	3,04	14	3
144	V[s]	A N N	full-scale power converter	3,12	17	1
144	V[s]	A N N	partial-scale power converter	2,59	5	1
145	T	N N	blade geometry	3,41	33	3
145	V[s]	N N N	blade geometry parameters	2,80	8	1
145	V[s]	N N N	Blade geometry output	2,67	6	1
146	T	N N	tip-speed ratio	3,40	97	3
146	V[s]	A N N	local tip-speed ratio	2,93	22	1
146	V[s]	N N N	design tip-speed ratio	3,17	19	1
146	V[s]	A N N N	low design tip-speed ratio	2,20	2	1
147	T	N N	Birds Directive	3,40	32	1
148	T	N	HSWF	3,40	32	1
149	T	N	IEEE	3,40	32	4
150	T	N	CDM	3,40	32	2
151	T	N	BEM	3,40	32	2
152	T	N N N	wind turbine system	3,40	32	7
152	V[s]	A N N N	Domestic Wind Turbines Systems	3,07	15	1
153	T	A N	rotational speed	3,38	31	8
153	V[s]+	A N P N	rotational speed of the turbine	2,37	3	2
154	T	A	hydraulic	3,38	62	6
155	T	N	UAB	3,38	31	1
156	T	N N	turbine power	3,38	31	8
156	V[s]	N P N N	power of the wind turbine	2,20	2	2
156	V[s]	N N N	wind turbine power	2,89	10	6
156	V[s]	N N N	turbine power output	2,74	7	4
157	T	N N N	wind turbine rotor	3,38	31	12
158	T	A	Acoustical	3,38	31	3
159	T	N N	earth anchor	3,38	31	1
159	V[s]	N N N	Arrowhead Earth Anchor	2,37	3	1
160	T	N	REpower	3,38	31	5
161	T	A	centrifugal	3,38	31	6
162	T	N N	generator systems	3,38	62	5
162	V[s]	A N N N	sustainable electricity generation system	2,20	2	2
162	V[s]	N N N	wind generator systems	3,50	41	2
162	V[s]	N N N N	Wind Turbine Generator Systems	2,37	3	3
162	V[s]	A N N	synchronous generator system	2,37	3	2
163	T	N N	blade shape	3,38	31	4
163	V[s]	A N N	modified blade shape	2,50	4	1
163	V[s]	A N N	optimum blade shape	2,37	3	1
164	T	N N N	Margin emission factor	3,38	31	2
165	T	N N	Castelo Branco	3,37	30	2
165	V[s]	N N N	Castelo Branco NAA	2,50	4	1
166	T	A N	lateral angle	3,37	30	1
167	T	N N	length blade	3,37	30	1
168	T	N	Characterization	3,37	30	2
169	T	N N	rotor speed	3,37	30	10
170	T	N	receptors	3,37	30	8
171	T	N	HAWTs	3,37	30	4
172	T	A	avian	3,35	29	5
173	T	A A N N	National Renewable Energy Laboratory	3,35	29	9
174	T	A N N	Domestic Wind Turbines	3,35	29	1
175	T	N	amplitude	3,35	29	9
176	T	N N	rotor plane	3,35	29	4
177	T	N N	crediting period	3,35	29	2
177	V[s]	A N N	renewable crediting period	2,20	2	1
178	T	N	infrasound	3,35	115	3
179	T	N	Darrieus	3,34	28	5
180	T	N N	Van Oord	3,34	28	1
180	V[s]+	N N N	Mammoet Van Oord	2,97	12	1
181	T	A	peak	3,34	28	10
182	T	N	Vestas	3,34	28	6
183	T	N	topologies	3,34	28	3
184	T	A	3-blade	3,34	28	3
185	T	A N	maximum power	3,34	28	9
185	V[s]	A A N	maximum achievable power	2,50	4	1
186	T	A N	higher frequency	3,34	28	5
187	T	N N N	wind turbine technology	3,34	28	10
187	V[s]	A N N N	Offshore wind turbine technology	2,37	3	3
188	T	N N	tower base	3,34	28	4
189	T	N N	air density	3,34	28	8
189	V[s]	N N N N	sea level air density	2,74	7	1
189	V[s]	A N N	average air density	2,67	6	1
190	T	N N	hub height	3,34	28	11
191	T	N N	EXPERT PANEL	3,33	55	2
191	V[s]	N P A N	panel of independent experts	2,20	2	1
191	V[s]	N N N	EXPERT PANEL REVIEW	3,48	39	2
191	V[s]	N N N N	APPENDIX E EXPERT PANEL	2,50	4	1
192	T	N	UAE	3,32	27	3
193	T	N	GHG	3,32	27	2
194	T	N P N	Ministry of Environment	3,32	27	6
195	T	N N	twist distribution	3,32	27	2
195	V[s]	N N N	Twist angle distributions	2,20	2	1
195	V[s]	A N N	Modified twist distribution	2,20	2	1
196	T	N	slipstream	3,32	27	1
197	T	N N	drive train	3,32	27	8
197	V[s]	N N N	Drive Train Concepts	2,37	3	1
198	T	A	spatial	3,32	27	4
199	T	N N N	wind energy conversion	3,32	27	5
200	T	N N	wind park	3,31	26	4
200	V[s]	N N N	Wind Power Park	2,59	5	1
200	V[s]	A N N	offshore wind parks	2,50	4	1
201	T	A	compensatory	3,31	26	4
202	T	N	decibels	3,31	26	2
203	T	N	ECN	3,31	26	4
204	T	N N	blade tip	3,31	26	10
204	V[s]	N N N	rotor blade tip	2,50	4	2
204	V[s]	N N N	blade tip speed	2,67	6	3
205	T	N N	transmission lines	3,31	26	5
205	V[s]	N N N	kV transmission line	2,37	3	2
205	V[s]	A N N	related transmission lines	2,20	2	1
206	T	N N	chord length	3,31	26	3
207	T	A N	permanent magnet	3,31	26	8
208	T	A N N	renewable energy sources	3,29	25	10
209	T	N	kWh	3,29	25	5
210	T	A N	angular velocity	3,29	25	4
211	T	N C N N	Research and Development Status	3,29	25	1
212	T	A N N	axial induction factor	3,29	25	1
213	T	N N N	wind energy development	3,29	25	5
213	V[s]	A N N N	offshore wind energy development	2,20	2	1
214	T	A N	INTERNAL File	3,29	25	1
215	T	A	top	3,29	25	15
216	T	A N	radial locations	3,29	25	2
216	V[s]	A A N	adjacent radial location	2,20	2	1
217	T	N N	pages Status	3,29	25	1
218	T	N P N N	impacts of wind farms	3,29	25	3
219	T	A N N	average wind speed	3,29	25	13
220	T	A N N	dynamic stall vortex	3,27	24	1
221	T	N	VAD	3,27	24	1
222	T	N N	turbine design	3,27	24	11
222	V[s]	N P N N	design of the wind turbine	2,67	6	5
222	V[s]+	N N N	wind turbine design	2,80	16	10
223	T	N N	lift coefficient	3,27	24	5
223	V[s]	N N N	lift force coefficient	2,50	4	1
224	T	A N N	relative wind angle	3,27	24	1
225	T	N N N	wind power stations	3,27	24	2
226	T	A	computational	3,27	24	6
227	T	N N	hydrogen system	3,27	24	1
227	V[s]	N N N	hydrogen storage system	2,50	4	1
228	T	N	HYPERLINK	3,27	48	1
229	T	N N	NEG Micon	3,27	24	1
229	V[s]	A N N	photo NEG Micon	2,50	4	1
229	V[s]	N N N	NEG Micon Holland	2,67	6	1
230	T	A N	human impact	3,27	24	1
230	V[s]	A C A N	environmental and human impact	2,59	5	1
231	T	A N	installed capacity	3,27	24	8
231	V[s]	A N N N	installed wind power capacity	2,37	3	2
231	V[s]	A A N	net installed capacity	2,50	4	1
232	T	N N	speed ratio	3,27	24	5
232	V[s]	N N N N	blade Tip Speed Ratios	2,50	4	2
232	V[s]	N N N N	rotor tip speed ratio	2,20	2	1
233	T	A N N	adverse health effects	3,27	24	2
234	T	N N	thrust coefficient	3,25	23	2
234	V[s]	A N N	Radial thrust coefficient	2,29	5	1
234	V[s]	A N N	local thrust coefficient	2,67	6	1
234	V[s]	N N N	thrust coefficient CT	2,20	2	2
234	V[s]	N N N	thrust coefficient variation	2,20	2	1
235	T	N N N	DFIG wind turbine	3,25	23	2
236	T	N P N	integrity of the site	3,25	23	1
236	V[s]	N N	site integrity	2,20	2	1
237	T	N	EEPPM	3,25	23	1
238	T	N N	wind projects	3,25	23	6
238	V[s]	N N N	Wind Power Project	3,17	19	5
238	V[s]	N N N	wind farm projects	3,10	16	3
238	V[s]+	N N N	wind energy projects	2,97	12	8
238	V[s]	N N N	wind turbine project	2,93	11	6
238	V[s]	N N N	Jepirachi wind project	2,50	4	1
238	V[s]+	A N N	Offshore wind projects	2,20	2	1
238	V[s]	N N N	Dutch wind project	2,20	2	1
239	T	N N	turbine tower	3,25	23	11
239	V[s]	N N N	wind turbine tower	3,07	15	9
239	V[s]	N N N	Turbine Tower Kit	2,59	5	1
240	T	N	FAA	3,25	23	3
241	T	N	CO2	3,25	23	3
242	T	A N	centrifugal forces	3,25	23	5
243	T	A N N	HAWT blade design	3,25	23	1
244	T	N N	support structures	3,25	23	6
244	V[s]	N N N	turbine support structures	2,20	2	1
244	V[s]	A N N	Floating Support Structures	2,20	2	1
245	T	N N	Power Project	3,25	23	5
245	V[s]	N N N	Power JI Project	2,37	3	1
245	V[s]	N N N	Wind Power Project	3,17	19	5
245	V[s]	N N N N	Jepirachi Wind Power Project	2,20	2	1
246	T	A	upwind	3,24	45	11
247	T	A	aerodynamic	3,24	244	20
248	T	N P N	Town of Sheldon	3,23	22	1
248	V[s]	N N	Sheldon Town	2,59	5	1
249	T	N	excitation	3,23	22	5
250	T	A	SIMULATE	3,23	44	1
251	T	A N N	general momentum theory	3,23	22	1
252	T	A N	compensatory measures	3,23	22	3
253	T	N N	turbine performance	3,23	22	8
253	V[s]	N P N N	performance of wind turbines	2,37	3	2
253	V[s]	N N N	wind turbine performance	3,04	14	5
253	V[s]	N N N	turbine performance prediction	2,20	2	2
254	T	A	two-dimensional	3,23	22	5
255	T	N N	Unit Specification	3,23	22	1
255	V[s]	A N N	National Unit Specification	2,89	10	1
256	T	N N	farmer Bob	3,23	22	1
257	T	A	gravitational	3,23	22	4
258	T	A	geothermal	3,23	22	3
